1272,69,-14,588
1273,70,-14,821
1274,71,-14,613
1275,72,-14,568
1276,73,-14,779
1277,74,-14,332
1278,78,-14,366
1279,79,-14,335
1280,80,-14,395
1281,81,-14,467
1282,82,-14,289
1283,84,-14,548
1284,85,-14,242
1285,86,-14,367
1286,96,-14,303
1287,97,-14,308
1288,98,-14,313
1289,99,-14,250
1290,58,-13,219
1291,59,-13,228
1292,60,-13,338
1293,61,-13,432
1294,62,-13,350
1295,63,-13,319
1296,64,-13,443
1297,65,-13,454
1298,66,-13,495
1299,67,-13,599
1300,68,-13,592
1301,69,-13,682
1302,70,-13,626
1303,71,-13,532
1304,72,-13,522
1305,73,-13,770
1306,74,-13,619
1307,75,-13,255
1308,96,-13,284
1309,97,-13,240
1310,98,-13,241
1311,99,-13,234
1312,59,-12,329
1313,60,-12,394
1314,61,-12,450
1315,62,-12,463
1316,63,-12,283
1317,64,-12,527
1318,65,-12,661
1319,66,-12,601
1320,67,-12,626
1321,68,-12,643
1322,69,-12,657
1323,70,-12,688
1324,71,-12,650
1325,72,-12,574
1326,73,-12,543
1327,74,-12,814
1328,75,-12,763
1329,76,-12,680
1330,77,-12,240
1331,83,-12,235
1332,96,-12,405
1333,97,-12,311
1334,98,-12,212
1335,99,-12,215
1336,-99,-11,221
1337,55,-11,232
1338,56,-11,282
1339,57,-11,229
1340,58,-11,291
1341,59,-11,567
1342,60,-11,558
1343,61,-11,643
1344,62,-11,528
1345,63,-11,301
1346,64,-11,527
1347,65,-11,917
1348,66,-11,1011
1349,67,-11,898
1350,68,-11,1127
1351,69,-11,841
1352,70,-11,1110
1353,71,-11,823
1354,72,-11,803
1355,73,-11,908
1356,74,-11,1192
1357,75,-11,1072
1358,76,-11,1110
1359,77,-11,653
1360,83,-11,212
1361,95,-11,226
1362,96,-11,399
1363,97,-11,259
1364,98,-11,212
1365,-101,-10,207
1366,-99,-10,320
1367,-89,-10,278
1368,-88,-10,505
1369,-84,-10,273
1370,56,-10,476
1371,57,-10,414
1372,58,-10,450
1373,59,-10,750
1374,60,-10,574
1375,61,-10,805
1376,62,-10,626
1377,63,-10,418
1378,64,-10,624
1379,65,-10,1211
1380,66,-10,1054
1381,67,-10,1506
1382,68,-10,1176
1383,69,-10,966
1384,70,-10,954
1385,71,-10,1050
1386,72,-10,921
1387,73,-10,1412
1388,74,-10,867
1389,75,-10,1457
1390,76,-10,1286
1391,77,-10,623
1392,96,-10,220
1393,97,-10,229
1394,-88,-9,451
1395,-85,-9,621
1396,-84,-9,1680
1397,-83,-9,321
1398,54,-9,201
1399,55,-9,249
1400,56,-9,456
1401,57,-9,441
1402,58,-9,617
1403,59,-9,689
1404,60,-9,629
1405,61,-9,710
1406,62,-9,842
1407,63,-9,780
1408,64,-9,1094
1409,65,-9,1061
1410,66,-9,1028
1411,67,-9,1259
1412,68,-9,1172
1413,69,-9,609
1414,70,-9,870
1415,71,-9,1061
1416,72,-9,664
1417,73,-9,877
1418,74,-9,861
1419,75,-9,837
1420,76,-9,444
1421,77,-9,248
1422,83,-9,212
1423,-88,-8,377
1424,-87,-8,336
1425,53,-8,228
1426,54,-8,233
1427,55,-8,415
1428,56,-8,571
1429,57,-8,614
1430,58,-8,904
1431,59,-8,915
1432,60,-8,880
1433,61,-8,1098
1434,62,-8,1150
1435,63,-8,1347
1436,64,-8,1418
1437,65,-8,1245
1438,66,-8,1020
1439,67,-8,1554
1440,68,-8,1765
1441,69,-8,870
1442,70,-8,865
1443,71,-8,1083
1444,72,-8,766
1445,73,-8,464
1446,74,-8,442
1447,75,-8,348
1448,76,-8,260
1449,77,-8,262
1450,78,-8,300
1451,93,-8,246
1452,94,-8,260
1453,95,-8,215
1454,-88,-7,430
1455,-87,-7,284
1456,52,-7,264
1457,53,-7,311
1458,54,-7,442
1459,55,-7,556
1460,56,-7,741
1461,57,-7,782
1462,58,-7,865
1463,59,-7,1100
1464,60,-7,1115
1465,61,-7,1343
1466,62,-7,1735
1467,63,-7,1617
1468,64,-7,1940
1469,65,-7,2099
1470,66,-7,1569
1471,67,-7,1767
1472,68,-7,1385
1473,69,-7,776
1474,70,-7,859
1475,71,-7,696
1476,72,-7,1022
1477,73,-7,701
1478,74,-7,697
1479,75,-7,354
1480,76,-7,255
1481,77,-7,299
1482,78,-7,453
1483,93,-7,276
1484,94,-7,234
1485,95,-7,214
1486,-22,-6,212
1487,-21,-6,227
